Id,Facility__c,Name,Room_Type__c,Status__c,GPBUDVM_Demo_Record__c,GPBUDVM_External_Id__c,Hand_Crafted_for_Demo_Scenario__c,Record_Type_Name__c,Facility__r.Name
a031700000FTB8NAAX,a0017000006xUx7AAE,COL-8-060,Personal Office,Clean,true,a031700000FTB8NAAX,true,Room,COL
a031700000FTB8OAAX,a0017000006xUx7AAE,COL-8-061,Cubicle,Unknown,true,a031700000FTB8OAAX,true,Room,COL
a031700000FTB8PAAX,a0017000006xUx7AAE,COL-8-062,Kitchen,Unknown,true,a031700000FTB8PAAX,true,Room,COL
a031700000FTB8QAAX,a0017000006xUx7AAE,COL-8-063,Personal Office,Clean,true,a031700000FTB8QAAX,true,Room,COL
a031700000FTB8RAAX,a0017000006xUx7AAE,COL-8-064,Cubicle,Unknown,true,a031700000FTB8RAAX,true,Room,COL
a031700000FTB8SAAX,a0017000006xUx7AAE,COL-8-065,Personal Office,Clean,true,a031700000FTB8SAAX,true,Room,COL
a031700000FTB8TAAX,a0017000006xUx7AAE,COL-8-066,Cubicle,Clean,true,a031700000FTB8TAAX,true,Room,COL
a031700000FTB8UAAX,a0017000006xUx7AAE,COL-8-067,Conference Room,Unknown,true,a031700000FTB8UAAX,true,Room,COL
a031700000FTB8VAAX,a0017000006xUx7AAE,COL-8-068,Personal Office,Unknown,true,a031700000FTB8VAAX,true,Room,COL
a031700000FTB8WAAX,a0017000006xUx7AAE,COL-8-069,Cubicle,Unknown,true,a031700000FTB8WAAX,true,Room,COL
a031700000FTB8XAAX,a0017000006xUx7AAE,COL-8-070,Lavatory,Clean,true,a031700000FTB8XAAX,true,Room,COL
a031700000FTB8YAAX,a0017000006xUx7AAE,COL-8-071,Cubicle,Unknown,true,a031700000FTB8YAAX,true,Room,COL
a031700000FTB8ZAAX,a0017000006xUx7AAE,COL-8-072,Personal Office,Unknown,true,a031700000FTB8ZAAX,true,Room,COL
a031700000FTB8aAAH,a0017000006xUx7AAE,COL-8-073,Conference Room,Clean,true,a031700000FTB8aAAH,true,Room,COL
a031700000FTB8bAAH,a0017000006xUx7AAE,COL-8-074,Lavatory,Unknown,true,a031700000FTB8bAAH,true,Room,COL
a031700000FTB8cAAH,a0017000006xUx7AAE,COL-8-075,Conference Room,Unknown,true,a031700000FTB8cAAH,true,Room,COL
a031700000FTB8dAAH,a0017000006xUx7AAE,COL-8-076,Personal Office,Clean,true,a031700000FTB8dAAH,true,Room,COL
a031700000FTB8eAAH,a0017000006xUx7AAE,COL-8-077,Conference Room,Unknown,true,a031700000FTB8eAAH,true,Room,COL
a031700000FTB8fAAH,a0017000006xUx7AAE,COL-8-078,Cubicle,Clean,true,a031700000FTB8fAAH,true,Room,COL
a031700000FTB8gAAH,a0017000006xUx7AAE,COL-8-079,Cubicle,Unknown,true,a031700000FTB8gAAH,true,Room,COL
a031700000FTB8hAAH,a0017000006xUx7AAE,COL-8-080,Kitchen,Clean,true,a031700000FTB8hAAH,true,Room,COL
a031700000FTB8iAAH,a0017000006xUx7AAE,COL-8-081,Conference Room,Unknown,true,a031700000FTB8iAAH,true,Room,COL
a031700000FTB8jAAH,a0017000006xUx7AAE,COL-8-082,Personal Office,Unknown,true,a031700000FTB8jAAH,true,Room,COL
a031700000FTB8kAAH,a0017000006xUx7AAE,COL-8-083,Cubicle,Clean,true,a031700000FTB8kAAH,true,Room,COL
a031700000FTB8lAAH,a0017000006xUx7AAE,COL-8-084,Personal Office,Clean,true,a031700000FTB8lAAH,true,Room,COL
a031700000FTB8mAAH,a0017000006xUx7AAE,COL-8-085,Communal Space,Unknown,true,a031700000FTB8mAAH,true,Room,COL
a031700000FTB8nAAH,a0017000006xUx7AAE,COL-8-086,Cubicle,Unknown,true,a031700000FTB8nAAH,true,Room,COL
a031700000FTB8oAAH,a0017000006xUx7AAE,COL-8-087,Cubicle,Clean,true,a031700000FTB8oAAH,true,Room,COL
a031700000FTB8pAAH,a0017000006xUx7AAE,COL-8-088,Cubicle,Unknown,true,a031700000FTB8pAAH,true,Room,COL
a031700000FTB8qAAH,a0017000006xUx7AAE,COL-8-089,Lavatory,Clean,true,a031700000FTB8qAAH,true,Room,COL
a031700000FTB8rAAH,a0017000006xUx7AAE,COL-8-090,Cubicle,Unknown,true,a031700000FTB8rAAH,true,Room,COL
a031700000FTB8sAAH,a0017000006xUx7AAE,COL-8-091,Personal Office,Clean,true,a031700000FTB8sAAH,true,Room,COL
a031700000FTB8tAAH,a0017000006xUx7AAE,COL-8-092,Cubicle,Unknown,true,a031700000FTB8tAAH,true,Room,COL
a031700000FTB8uAAH,a0017000006xUx7AAE,COL-8-093,Cubicle,Unknown,true,a031700000FTB8uAAH,true,Room,COL
a031700000FTB8vAAH,a0017000006xUx7AAE,COL-8-094,Cubicle,Unknown,true,a031700000FTB8vAAH,true,Room,COL
a031700000FTB8wAAH,a0017000006xUx7AAE,COL-8-095,Cubicle,Clean,true,a031700000FTB8wAAH,true,Room,COL
a031700000FTB8xAAH,a0017000006xUx7AAE,COL-8-096,Closet,Clean,true,a031700000FTB8xAAH,true,Room,COL
a031700000FTB8yAAH,a0017000006xUx7AAE,COL-8-097,Conference Room,Unknown,true,a031700000FTB8yAAH,true,Room,COL
a031700000FTB8zAAH,a0017000006xUx7AAE,COL-8-098,Closet,Unknown,true,a031700000FTB8zAAH,true,Room,COL
a031700000FTB90AAH,a0017000006xUx7AAE,COL-8-099,Cubicle,Clean,true,a031700000FTB90AAH,true,Room,COL
a031700000FTB91AAH,a0017000006xUx7AAE,COL-8-100,Conference Room,Unknown,true,a031700000FTB91AAH,true,Room,COL
a031700000FTB92AAH,a0017000006xUx7AAE,COL-8-101,Conference Room,Unknown,true,a031700000FTB92AAH,true,Room,COL
a031700000FTB93AAH,a0017000006xUx7AAE,COL-8-102,Conference Room,Clean,true,a031700000FTB93AAH,true,Room,COL
a031700000FTB94AAH,a0017000006xUx7AAE,COL-8-103,Conference Room,Clean,true,a031700000FTB94AAH,true,Room,COL
a031700000FTB95AAH,a0017000006xUx7AAE,COL-8-104,Closet,Unknown,true,a031700000FTB95AAH,true,Room,COL
a031700000FTB96AAH,a0017000006xUx7AAE,COL-8-105,Cubicle,Clean,true,a031700000FTB96AAH,true,Room,COL
a031700000FTB97AAH,a0017000006xUx7AAE,COL-8-106,Cubicle,Unknown,true,a031700000FTB97AAH,true,Room,COL
a031700000FTB98AAH,a0017000006xUx7AAE,COL-8-107,Cubicle,Clean,true,a031700000FTB98AAH,true,Room,COL
a031700000FTB99AAH,a0017000006xUx7AAE,COL-8-108,Personal Office,Clean,true,a031700000FTB99AAH,true,Room,COL
a031700000FTB9AAAX,a0017000006xUx7AAE,COL-8-109,Lavatory,Clean,true,a031700000FTB9AAAX,true,Room,COL
a031700000FTB9BAAX,a0017000006xUx7AAE,COL-8-110,Lavatory,Clean,true,a031700000FTB9BAAX,true,Room,COL
a031700000FTB9CAAX,a0017000006xUx7AAE,COL-8-111,Cubicle,Clean,true,a031700000FTB9CAAX,true,Room,COL
a031700000FTB9DAAX,a0017000006xUx7AAE,COL-8-112,Conference Room,Unknown,true,a031700000FTB9DAAX,true,Room,COL
a031700000FTB9EAAX,a0017000006xUx7AAE,COL-8-113,Conference Room,Clean,true,a031700000FTB9EAAX,true,Room,COL
a031700000FTB9FAAX,a0017000006xUx7AAE,COL-8-114,Cubicle,Unknown,true,a031700000FTB9FAAX,true,Room,COL
a031700000FTB9GAAX,a0017000006xUx7AAE,COL-8-115,Cubicle,Clean,true,a031700000FTB9GAAX,true,Room,COL
a031700000FTB9HAAX,a0017000006xUx7AAE,COL-8-116,Personal Office,Clean,true,a031700000FTB9HAAX,true,Room,COL
a031700000FTB9IAAX,a0017000006xUx7AAE,COL-8-117,Conference Room,Unknown,true,a031700000FTB9IAAX,true,Room,COL
a031700000FTB9JAAX,a0017000006xUx7AAE,COL-8-118,Cubicle,Unknown,true,a031700000FTB9JAAX,true,Room,COL
a031700000FTB9KAAX,a0017000006xUx7AAE,COL-8-119,Lavatory,Clean,true,a031700000FTB9KAAX,true,Room,COL
a031700000FTB9LAAX,a0017000006xUx7AAE,COL-8-120,Cubicle,Unknown,true,a031700000FTB9LAAX,true,Room,COL
a031700000FTB9MAAX,a0017000006xUx7AAE,COL-8-121,Cubicle,Unknown,true,a031700000FTB9MAAX,true,Room,COL
a031700000FTB9NAAX,a0017000006xUx7AAE,COL-8-122,Cubicle,Unknown,true,a031700000FTB9NAAX,true,Room,COL
a031700000FTB9OAAX,a0017000006xUx7AAE,COL-8-123,Cubicle,Clean,true,a031700000FTB9OAAX,true,Room,COL
a031700000FTB9PAAX,a0017000006xUx7AAE,COL-8-124,Cubicle,Unknown,true,a031700000FTB9PAAX,true,Room,COL
a031700000FTB9QAAX,a0017000006xUx7AAE,COL-8-125,Conference Room,Unknown,true,a031700000FTB9QAAX,true,Room,COL
a031700000FTB9RAAX,a0017000006xUx7AAE,COL-8-126,Closet,Unknown,true,a031700000FTB9RAAX,true,Room,COL
a031700000FTB9SAAX,a0017000006xUx7AAE,COL-8-127,Personal Office,Clean,true,a031700000FTB9SAAX,true,Room,COL
a031700000FTB9TAAX,a0017000006xUx7AAE,COL-8-128,Cubicle,Clean,true,a031700000FTB9TAAX,true,Room,COL
a031700000FTB9UAAX,a0017000006xUx7AAE,COL-8-129,Conference Room,Clean,true,a031700000FTB9UAAX,true,Room,COL
a031700000FTB9VAAX,a0017000006xUx7AAE,COL-8-130,Cubicle,Clean,true,a031700000FTB9VAAX,true,Room,COL
a031700000FTB9WAAX,a0017000006xUx7AAE,COL-9-001,Closet,Unknown,true,a031700000FTB9WAAX,true,Room,COL
a031700000FTB9XAAX,a0017000006xUx7AAE,COL-9-002,Communal Space,Clean,true,a031700000FTB9XAAX,true,Room,COL
a031700000FTB9YAAX,a0017000006xUx7AAE,COL-9-003,Communal Space,Unknown,true,a031700000FTB9YAAX,true,Room,COL
a031700000FTB9ZAAX,a0017000006xUx7AAE,COL-9-004,Cubicle,Unknown,true,a031700000FTB9ZAAX,true,Room,COL
a031700000FTB9aAAH,a0017000006xUx7AAE,COL-9-005,Conference Room,Clean,true,a031700000FTB9aAAH,true,Room,COL
a031700000FTB9bAAH,a0017000006xUx7AAE,COL-9-006,Personal Office,Clean,true,a031700000FTB9bAAH,true,Room,COL
a031700000FTB9cAAH,a0017000006xUx7AAE,COL-9-007,Cubicle,Unknown,true,a031700000FTB9cAAH,true,Room,COL
a031700000FTB9dAAH,a0017000006xUx7AAE,COL-9-008,Personal Office,Unknown,true,a031700000FTB9dAAH,true,Room,COL
a031700000FTB9eAAH,a0017000006xUx7AAE,COL-9-009,Cubicle,Clean,true,a031700000FTB9eAAH,true,Room,COL
a031700000FTB9fAAH,a0017000006xUx7AAE,COL-9-010,Personal Office,Unknown,true,a031700000FTB9fAAH,true,Room,COL
a031700000FTB9gAAH,a0017000006xUx7AAE,COL-9-011,Conference Room,Clean,true,a031700000FTB9gAAH,true,Room,COL
a031700000FTB9hAAH,a0017000006xUx7AAE,COL-9-012,Cubicle,Unknown,true,a031700000FTB9hAAH,true,Room,COL
a031700000FTB9iAAH,a0017000006xUx7AAE,COL-9-013,Cubicle,Clean,true,a031700000FTB9iAAH,true,Room,COL
a031700000FTB9jAAH,a0017000006xUx7AAE,COL-9-014,Closet,Clean,true,a031700000FTB9jAAH,true,Room,COL
a031700000FTB9kAAH,a0017000006xUx7AAE,COL-9-015,Cubicle,Unknown,true,a031700000FTB9kAAH,true,Room,COL
a031700000FTB9lAAH,a0017000006xUx7AAE,COL-9-016,Communal Space,Clean,true,a031700000FTB9lAAH,true,Room,COL
a031700000FTB9mAAH,a0017000006xUx7AAE,COL-9-017,Cubicle,Clean,true,a031700000FTB9mAAH,true,Room,COL
a031700000FTB9nAAH,a0017000006xUx7AAE,COL-9-018,Personal Office,Clean,true,a031700000FTB9nAAH,true,Room,COL
a031700000FTB9oAAH,a0017000006xUx7AAE,COL-9-019,Lavatory,Unknown,true,a031700000FTB9oAAH,true,Room,COL
a031700000FTB9pAAH,a0017000006xUx7AAE,COL-9-020,Closet,Unknown,true,a031700000FTB9pAAH,true,Room,COL
a031700000FTB9qAAH,a0017000006xUx7AAE,COL-9-021,Kitchen,Clean,true,a031700000FTB9qAAH,true,Room,COL
a031700000FTB9rAAH,a0017000006xUx7AAE,COL-9-022,Kitchen,Clean,true,a031700000FTB9rAAH,true,Room,COL
a031700000FTB9sAAH,a0017000006xUx7AAE,COL-9-023,Personal Office,Unknown,true,a031700000FTB9sAAH,true,Room,COL
a031700000FTB9tAAH,a0017000006xUx7AAE,COL-9-024,Cubicle,Clean,true,a031700000FTB9tAAH,true,Room,COL
a031700000FTB9uAAH,a0017000006xUx7AAE,COL-9-025,Cubicle,Unknown,true,a031700000FTB9uAAH,true,Room,COL
a031700000FTB9vAAH,a0017000006xUx7AAE,COL-9-026,Cubicle,Unknown,true,a031700000FTB9vAAH,true,Room,COL
a031700000FTB9wAAH,a0017000006xUx7AAE,COL-9-027,Personal Office,Unknown,true,a031700000FTB9wAAH,true,Room,COL
a031700000FTB9xAAH,a0017000006xUx7AAE,COL-9-028,Cubicle,Clean,true,a031700000FTB9xAAH,true,Room,COL
a031700000FTB9yAAH,a0017000006xUx7AAE,COL-9-029,Closet,Unknown,true,a031700000FTB9yAAH,true,Room,COL
a031700000FTB9zAAH,a0017000006xUx7AAE,COL-9-030,Communal Space,Unknown,true,a031700000FTB9zAAH,true,Room,COL
a031700000FTBA0AAP,a0017000006xUx7AAE,COL-9-031,Conference Room,Clean,true,a031700000FTBA0AAP,true,Room,COL
a031700000FTBA1AAP,a0017000006xUx7AAE,COL-9-032,Conference Room,Clean,true,a031700000FTBA1AAP,true,Room,COL
a031700000FTBA2AAP,a0017000006xUx7AAE,COL-9-033,Cubicle,Clean,true,a031700000FTBA2AAP,true,Room,COL
a031700000FTBA3AAP,a0017000006xUx7AAE,COL-9-034,Cubicle,Clean,true,a031700000FTBA3AAP,true,Room,COL
a031700000FTBA4AAP,a0017000006xUx7AAE,COL-9-035,Personal Office,Unknown,true,a031700000FTBA4AAP,true,Room,COL
a031700000FTBA5AAP,a0017000006xUx7AAE,COL-9-036,Conference Room,Clean,true,a031700000FTBA5AAP,true,Room,COL
a031700000FTBA6AAP,a0017000006xUx7AAE,COL-9-037,Cubicle,Unknown,true,a031700000FTBA6AAP,true,Room,COL
a031700000FTBA7AAP,a0017000006xUx7AAE,COL-9-038,Cubicle,Unknown,true,a031700000FTBA7AAP,true,Room,COL
a031700000FTBA8AAP,a0017000006xUx7AAE,COL-9-039,Conference Room,Clean,true,a031700000FTBA8AAP,true,Room,COL
a031700000FTBA9AAP,a0017000006xUx7AAE,COL-9-040,Cubicle,Clean,true,a031700000FTBA9AAP,true,Room,COL
a031700000FTBAAAA5,a0017000006xUx7AAE,COL-9-041,Closet,Unknown,true,a031700000FTBAAAA5,true,Room,COL
a031700000FTBABAA5,a0017000006xUx7AAE,COL-9-042,Personal Office,Clean,true,a031700000FTBABAA5,true,Room,COL
a031700000FTBACAA5,a0017000006xUx7AAE,COL-9-043,Personal Office,Clean,true,a031700000FTBACAA5,true,Room,COL
a031700000FTBADAA5,a0017000006xUx7AAE,COL-9-044,Cubicle,Clean,true,a031700000FTBADAA5,true,Room,COL
a031700000FTBAEAA5,a0017000006xUx7AAE,COL-9-045,Conference Room,Unknown,true,a031700000FTBAEAA5,true,Room,COL
a031700000FTBAFAA5,a0017000006xUx7AAE,COL-9-046,Conference Room,Clean,true,a031700000FTBAFAA5,true,Room,COL
a031700000FTBAGAA5,a0017000006xUx7AAE,COL-9-047,Cubicle,Unknown,true,a031700000FTBAGAA5,true,Room,COL
a031700000FTBAHAA5,a0017000006xUx7AAE,COL-9-048,Kitchen,Unknown,true,a031700000FTBAHAA5,true,Room,COL
a031700000FTBAIAA5,a0017000006xUx7AAE,COL-9-049,Conference Room,Unknown,true,a031700000FTBAIAA5,true,Room,COL
a031700000FTBAJAA5,a0017000006xUx7AAE,COL-9-050,Personal Office,Unknown,true,a031700000FTBAJAA5,true,Room,COL
a031700000FTBAKAA5,a0017000006xUx7AAE,COL-9-051,Personal Office,Clean,true,a031700000FTBAKAA5,true,Room,COL
a031700000FTBALAA5,a0017000006xUx7AAE,COL-9-052,Cubicle,Clean,true,a031700000FTBALAA5,true,Room,COL
a031700000FTBAMAA5,a0017000006xUx7AAE,COL-9-053,Personal Office,Unknown,true,a031700000FTBAMAA5,true,Room,COL
a031700000FTBANAA5,a0017000006xUx7AAE,COL-9-054,Cubicle,Unknown,true,a031700000FTBANAA5,true,Room,COL
a031700000FTBAOAA5,a0017000006xUx7AAE,COL-9-055,Conference Room,Clean,true,a031700000FTBAOAA5,true,Room,COL
a031700000FTBAPAA5,a0017000006xUx7AAE,COL-9-056,Communal Space,Unknown,true,a031700000FTBAPAA5,true,Room,COL
a031700000FTBAQAA5,a0017000006xUx7AAE,COL-9-057,Personal Office,Clean,true,a031700000FTBAQAA5,true,Room,COL
a031700000FTBARAA5,a0017000006xUx7AAE,COL-9-058,Closet,Clean,true,a031700000FTBARAA5,true,Room,COL
a031700000FTBASAA5,a0017000006xUx7AAE,COL-9-059,Cubicle,Unknown,true,a031700000FTBASAA5,true,Room,COL
a031700000FTBATAA5,a0017000006xUx7AAE,COL-9-060,Cubicle,Unknown,true,a031700000FTBATAA5,true,Room,COL
a031700000FTBAUAA5,a0017000006xUx7AAE,COL-9-061,Personal Office,Clean,true,a031700000FTBAUAA5,true,Room,COL
a031700000FTBAVAA5,a0017000006xUx7AAE,COL-9-062,Conference Room,Clean,true,a031700000FTBAVAA5,true,Room,COL
a031700000FTBAWAA5,a0017000006xUx7AAE,COL-9-063,Closet,Clean,true,a031700000FTBAWAA5,true,Room,COL
a031700000FTBAXAA5,a0017000006xUx7AAE,COL-9-064,Personal Office,Unknown,true,a031700000FTBAXAA5,true,Room,COL
a031700000FTBAYAA5,a0017000006xUx7AAE,COL-9-065,Personal Office,Clean,true,a031700000FTBAYAA5,true,Room,COL
a031700000FTBAZAA5,a0017000006xUx7AAE,COL-9-066,Personal Office,Clean,true,a031700000FTBAZAA5,true,Room,COL
a031700000FTBAaAAP,a0017000006xUx7AAE,COL-9-067,Personal Office,Clean,true,a031700000FTBAaAAP,true,Room,COL
a031700000FTBAbAAP,a0017000006xUx7AAE,COL-9-068,Lavatory,Unknown,true,a031700000FTBAbAAP,true,Room,COL
a031700000FTBAcAAP,a0017000006xUx7AAE,COL-9-069,Cubicle,Clean,true,a031700000FTBAcAAP,true,Room,COL
a031700000FTBAdAAP,a0017000006xUx7AAE,COL-9-070,Kitchen,Unknown,true,a031700000FTBAdAAP,true,Room,COL
a031700000FTBAeAAP,a0017000006xUx7AAE,COL-9-071,Conference Room,Unknown,true,a031700000FTBAeAAP,true,Room,COL
a031700000FTBAfAAP,a0017000006xUx7AAE,COL-9-072,Kitchen,Clean,true,a031700000FTBAfAAP,true,Room,COL
a031700000FTBAgAAP,a0017000006xUx7AAE,COL-9-073,Personal Office,Clean,true,a031700000FTBAgAAP,true,Room,COL
a031700000FTBAhAAP,a0017000006xUx7AAE,COL-9-074,Personal Office,Unknown,true,a031700000FTBAhAAP,true,Room,COL
a031700000FTBAiAAP,a0017000006xUx7AAE,COL-9-075,Lavatory,Clean,true,a031700000FTBAiAAP,true,Room,COL
a031700000FTBAjAAP,a0017000006xUx7AAE,COL-9-076,Cubicle,Clean,true,a031700000FTBAjAAP,true,Room,COL
a031700000FTBAkAAP,a0017000006xUx7AAE,COL-9-077,Conference Room,Unknown,true,a031700000FTBAkAAP,true,Room,COL
a031700000FTBAlAAP,a0017000006xUx7AAE,COL-9-078,Personal Office,Clean,true,a031700000FTBAlAAP,true,Room,COL
a031700000FTBAmAAP,a0017000006xUx7AAE,COL-9-079,Personal Office,Unknown,true,a031700000FTBAmAAP,true,Room,COL
a031700000FTBAnAAP,a0017000006xUx7AAE,COL-9-080,Conference Room,Clean,true,a031700000FTBAnAAP,true,Room,COL
a031700000FTBAoAAP,a0017000006xUx7AAE,COL-9-081,Conference Room,Clean,true,a031700000FTBAoAAP,true,Room,COL
a031700000FTBApAAP,a0017000006xUx7AAE,COL-9-082,Conference Room,Unknown,true,a031700000FTBApAAP,true,Room,COL
a031700000FTBAqAAP,a0017000006xUx7AAE,COL-9-083,Cubicle,Clean,true,a031700000FTBAqAAP,true,Room,COL
a031700000FTBArAAP,a0017000006xUx7AAE,COL-9-084,Cubicle,Unknown,true,a031700000FTBArAAP,true,Room,COL
a031700000FTBAsAAP,a0017000006xUx7AAE,COL-9-085,Personal Office,Clean,true,a031700000FTBAsAAP,true,Room,COL
a031700000FTBAtAAP,a0017000006xUx7AAE,COL-9-086,Lavatory,Clean,true,a031700000FTBAtAAP,true,Room,COL
a031700000FTBAuAAP,a0017000006xUx7AAE,COL-9-087,Personal Office,Clean,true,a031700000FTBAuAAP,true,Room,COL
a031700000FTBAvAAP,a0017000006xUx7AAE,COL-9-088,Cubicle,Unknown,true,a031700000FTBAvAAP,true,Room,COL
a031700000FTBAwAAP,a0017000006xUx7AAE,COL-9-089,Cubicle,Unknown,true,a031700000FTBAwAAP,true,Room,COL
a031700000FTBAxAAP,a0017000006xUx7AAE,COL-9-090,Conference Room,Unknown,true,a031700000FTBAxAAP,true,Room,COL
a031700000FTBAyAAP,a0017000006xUx7AAE,COL-9-091,Communal Space,Unknown,true,a031700000FTBAyAAP,true,Room,COL
a031700000FTBAzAAP,a0017000006xUx7AAE,COL-9-092,Cubicle,Clean,true,a031700000FTBAzAAP,true,Room,COL
a031700000FTBB0AAP,a0017000006xUx7AAE,COL-9-093,Personal Office,Unknown,true,a031700000FTBB0AAP,true,Room,COL
a031700000FTBB1AAP,a0017000006xUx7AAE,COL-9-094,Cubicle,Clean,true,a031700000FTBB1AAP,true,Room,COL
a031700000FTBB2AAP,a0017000006xUx7AAE,COL-9-095,Personal Office,Unknown,true,a031700000FTBB2AAP,true,Room,COL
a031700000FTBB3AAP,a0017000006xUx7AAE,COL-9-096,Cubicle,Unknown,true,a031700000FTBB3AAP,true,Room,COL
a031700000FTBB4AAP,a0017000006xUx7AAE,COL-9-097,Communal Space,Unknown,true,a031700000FTBB4AAP,true,Room,COL
a031700000FTBB5AAP,a0017000006xUx7AAE,COL-9-098,Lavatory,Clean,true,a031700000FTBB5AAP,true,Room,COL
a031700000FTBB6AAP,a0017000006xUx7AAE,COL-9-099,Personal Office,Unknown,true,a031700000FTBB6AAP,true,Room,COL
a031700000FTBB7AAP,a0017000006xUx7AAE,COL-9-100,Cubicle,Clean,true,a031700000FTBB7AAP,true,Room,COL
a031700000FTBB8AAP,a0017000006xUx7AAE,COL-9-101,Conference Room,Unknown,true,a031700000FTBB8AAP,true,Room,COL
a031700000FTBB9AAP,a0017000006xUx7AAE,COL-9-102,Personal Office,Unknown,true,a031700000FTBB9AAP,true,Room,COL
a031700000FTBBAAA5,a0017000006xUx7AAE,COL-9-103,Personal Office,Unknown,true,a031700000FTBBAAA5,true,Room,COL
a031700000FTBBBAA5,a0017000006xUx7AAE,COL-9-104,Cubicle,Clean,true,a031700000FTBBBAA5,true,Room,COL
a031700000FTBBCAA5,a0017000006xUx7AAE,COL-9-105,Lavatory,Unknown,true,a031700000FTBBCAA5,true,Room,COL
a031700000FTBBDAA5,a0017000006xUx7AAE,COL-9-106,Personal Office,Clean,true,a031700000FTBBDAA5,true,Room,COL
a031700000FTBBEAA5,a0017000006xUx7AAE,COL-9-107,Personal Office,Clean,true,a031700000FTBBEAA5,true,Room,COL
a031700000FTBBFAA5,a0017000006xUx7AAE,COL-9-108,Cubicle,Clean,true,a031700000FTBBFAA5,true,Room,COL
a031700000FTBBGAA5,a0017000006xUx7AAE,COL-9-109,Conference Room,Clean,true,a031700000FTBBGAA5,true,Room,COL
a031700000FTBBHAA5,a0017000006xUx7AAE,COL-9-110,Cubicle,Unknown,true,a031700000FTBBHAA5,true,Room,COL
a031700000FTBBIAA5,a0017000006xUx7AAE,COL-9-111,Personal Office,Clean,true,a031700000FTBBIAA5,true,Room,COL
a031700000FTBBJAA5,a0017000006xUx7AAE,COL-9-112,Cubicle,Clean,true,a031700000FTBBJAA5,true,Room,COL
a031700000FTBBKAA5,a0017000006xUx7AAE,COL-9-113,Personal Office,Clean,true,a031700000FTBBKAA5,true,Room,COL
a031700000FTBBLAA5,a0017000006xUx7AAE,COL-9-114,Kitchen,Clean,true,a031700000FTBBLAA5,true,Room,COL
a031700000FTBBMAA5,a0017000006xUx7AAE,COL-9-115,Conference Room,Clean,true,a031700000FTBBMAA5,true,Room,COL
a031700000FTBBNAA5,a0017000006xUx7AAE,COL-9-116,Conference Room,Clean,true,a031700000FTBBNAA5,true,Room,COL
a031700000FTBBOAA5,a0017000006xUx7AAE,COL-9-117,Cubicle,Unknown,true,a031700000FTBBOAA5,true,Room,COL
a031700000FTBBPAA5,a0017000006xUx7AAE,COL-9-118,Cubicle,Clean,true,a031700000FTBBPAA5,true,Room,COL
a031700000FTBBQAA5,a0017000006xUx7AAE,COL-9-119,Cubicle,Clean,true,a031700000FTBBQAA5,true,Room,COL
a031700000FTBBRAA5,a0017000006xUx7AAE,COL-9-120,Cubicle,Unknown,true,a031700000FTBBRAA5,true,Room,COL
a031700000FTBBSAA5,a0017000006xUx7AAE,COL-9-121,Lavatory,Clean,true,a031700000FTBBSAA5,true,Room,COL
a031700000FTBBTAA5,a0017000006xUx7AAE,COL-9-122,Cubicle,Clean,true,a031700000FTBBTAA5,true,Room,COL
a031700000FTBBUAA5,a0017000006xUx7AAE,COL-9-123,Conference Room,Clean,true,a031700000FTBBUAA5,true,Room,COL
a031700000FTBBVAA5,a0017000006xUx7AAE,COL-9-124,Conference Room,Clean,true,a031700000FTBBVAA5,true,Room,COL
a031700000FTBBWAA5,a0017000006xUx7AAE,COL-9-125,Lavatory,Unknown,true,a031700000FTBBWAA5,true,Room,COL
a031700000FTBBXAA5,a0017000006xUx7AAE,COL-9-126,Cubicle,Clean,true,a031700000FTBBXAA5,true,Room,COL
a031700000FTBBYAA5,a0017000006xUx7AAE,COL-9-127,Personal Office,Unknown,true,a031700000FTBBYAA5,true,Room,COL
a031700000FTBBZAA5,a0017000006xUx7AAE,COL-9-128,Conference Room,Unknown,true,a031700000FTBBZAA5,true,Room,COL
a031700000FTBBaAAP,a0017000006xUx7AAE,COL-9-129,Conference Room,Unknown,true,a031700000FTBBaAAP,true,Room,COL
a031700000FTBBbAAP,a0017000006xUx7AAE,COL-9-130,Conference Room,Unknown,true,a031700000FTBBbAAP,true,Room,COL
a031700000FTBBcAAP,a0017000006xUx7AAE,COL-12-001,Lavatory,Clean,true,a031700000FTBBcAAP,true,Room,COL
a031700000FTBBdAAP,a0017000006xUx7AAE,COL-12-002,Cubicle,Unknown,true,a031700000FTBBdAAP,true,Room,COL
a031700000FTBBeAAP,a0017000006xUx7AAE,COL-12-003,Lavatory,Clean,true,a031700000FTBBeAAP,true,Room,COL
a031700000FTBBfAAP,a0017000006xUx7AAE,COL-12-004,Cubicle,Clean,true,a031700000FTBBfAAP,true,Room,COL
a031700000FTBBgAAP,a0017000006xUx7AAE,COL-12-005,Cubicle,Clean,true,a031700000FTBBgAAP,true,Room,COL
a031700000FTBBhAAP,a0017000006xUx7AAE,COL-12-006,Cubicle,Unknown,true,a031700000FTBBhAAP,true,Room,COL
a031700000FTBBiAAP,a0017000006xUx7AAE,COL-12-007,Cubicle,Unknown,true,a031700000FTBBiAAP,true,Room,COL
a031700000FTBBjAAP,a0017000006xUx7AAE,COL-12-008,Cubicle,Clean,true,a031700000FTBBjAAP,true,Room,COL
